Date,Longitude,Latitude,Model,Scenario,Variable,Value
2046-08-01,-122.6792,45.5208,ens-avg,rcp45,pr,8.09140328783542E-6
2046-09-01,-122.6792,45.5208,ens-avg,rcp45,pr,2.2230282411328517E-5
2046-10-01,-122.6792,45.5208,ens-avg,rcp45,pr,3.7179281207500026E-5
2046-11-01,-122.6792,45.5208,ens-avg,rcp45,pr,6.806433520978317E-5
2046-12-01,-122.6792,45.5208,ens-avg,rcp45,pr,7.066093530738726E-5
2047-01-01,-122.6792,45.5208,ens-avg,rcp45,pr,7.664108125027269E-5
2047-02-01,-122.6792,45.5208,ens-avg,rcp45,pr,5.173281897441484E-5
2047-03-01,-122.6792,45.5208,ens-avg,rcp45,pr,4.221956623950973E-5
2047-04-01,-122.6792,45.5208,ens-avg,rcp45,pr,2.9033993996563368E-5
2047-05-01,-122.6792,45.5208,ens-avg,rcp45,pr,2.4005406885407865E-5
2047-06-01,-122.6792,45.5208,ens-avg,rcp45,pr,1.4375006685440894E-5
2047-07-01,-122.6792,45.5208,ens-avg,rcp45,pr,4.223264113534242E-6
2047-08-01,-122.6792,45.5208,ens-avg,rcp45,pr,6.784945071558468E-6
2047-09-01,-122.6792,45.5208,ens-avg,rcp45,pr,1.8764852939057164E-5
2047-10-01,-122.6792,45.5208,ens-avg,rcp45,pr,3.547612504917197E-5
2047-11-01,-122.6792,45.5208,ens-avg,rcp45,pr,7.075691974023357E-5
2047-12-01,-122.6792,45.5208,ens-avg,rcp45,pr,7.136323256418109E-5
2048-01-01,-122.6792,45.5208,ens-avg,rcp45,pr,6.776847294531763E-5
2048-02-01,-122.6792,45.5208,ens-avg,rcp45,pr,4.8173085815506056E-5
2048-03-01,-122.6792,45.5208,ens-avg,rcp45,pr,4.1666949982754886E-5
2048-04-01,-122.6792,45.5208,ens-avg,rcp45,pr,3.0303166568046436E-5
2048-05-01,-122.6792,45.5208,ens-avg,rcp45,pr,2.049512113444507E-5
2048-06-01,-122.6792,45.5208,ens-avg,rcp45,pr,1.485027951275697E-5
2048-07-01,-122.6792,45.5208,ens-avg,rcp45,pr,3.778096015594201E-6
2048-08-01,-122.6792,45.5208,ens-avg,rcp45,pr,7.129546247597318E-6
2048-09-01,-122.6792,45.5208,ens-avg,rcp45,pr,1.621552655706182E-5
2048-10-01,-122.6792,45.5208,ens-avg,rcp45,pr,3.804960215347819E-5
2048-11-01,-122.6792,45.5208,ens-avg,rcp45,pr,6.45663749310188E-5
2048-12-01,-122.6792,45.5208,ens-avg,rcp45,pr,6.864662282168865E-5
2049-01-01,-122.6792,45.5208,ens-avg,rcp45,pr,6.925498746568337E-5
2049-02-01,-122.6792,45.5208,ens-avg,rcp45,pr,4.695574534707703E-5
2049-03-01,-122.6792,45.5208,ens-avg,rcp45,pr,4.1071645682677627E-5
2049-04-01,-122.6792,45.5208,ens-avg,rcp45,pr,3.2148745958693326E-5
2049-05-01,-122.6792,45.5208,ens-avg,rcp45,pr,2.396113268332556E-5
2049-06-01,-122.6792,45.5208,ens-avg,rcp45,pr,1.3460124137054663E-5
2049-07-01,-122.6792,45.5208,ens-avg,rcp45,pr,3.969731551478617E-6
2049-08-01,-122.6792,45.5208,ens-avg,rcp45,pr,8.347123184648808E-6
2049-09-01,-122.6792,45.5208,ens-avg,rcp45,pr,1.7982101780944504E-5
2049-10-01,-122.6792,45.5208,ens-avg,rcp45,pr,3.996081795776263E-5
2049-11-01,-122.6792,45.5208,ens-avg,rcp45,pr,6.460127769969404E-5
2049-12-01,-122.6792,45.5208,ens-avg,rcp45,pr,7.092183659551665E-5
2050-01-01,-122.6792,45.5208,ens-avg,rcp45,pr,6.596941238967702E-5
2050-02-01,-122.6792,45.5208,ens-avg,rcp45,pr,5.044737918069586E-5
2050-03-01,-122.6792,45.5208,ens-avg,rcp45,pr,4.022547000204213E-5
2050-04-01,-122.6792,45.5208,ens-avg,rcp45,pr,3.134368671453558E-5
2050-05-01,-122.6792,45.5208,ens-avg,rcp45,pr,1.9026401787414216E-5
2050-06-01,-122.6792,45.5208,ens-avg,rcp45,pr,1.5686018741689622E-5
2050-07-01,-122.6792,45.5208,ens-avg,rcp45,pr,3.1434483389602974E-6
2050-08-01,-122.6792,45.5208,ens-avg,rcp45,pr,6.481142008851748E-6
2050-09-01,-122.6792,45.5208,ens-avg,rcp45,pr,1.5118072042241693E-5
2050-10-01,-122.6792,45.5208,ens-avg,rcp45,pr,2.59348835243145E-5
2050-11-01,-122.6792,45.5208,ens-avg,rcp45,pr,7.340859883697703E-5
2050-12-01,-122.6792,45.5208,ens-avg,rcp45,pr,6.936953286640346E-5
2051-01-01,-122.6792,45.5208,ens-avg,rcp45,pr,6.48978166282177E-5
2051-02-01,-122.6792,45.5208,ens-avg,rcp45,pr,5.583209713222459E-5
2051-03-01,-122.6792,45.5208,ens-avg,rcp45,pr,4.466639438760467E-5
2051-04-01,-122.6792,45.5208,ens-avg,rcp45,pr,2.8493512218119577E-5
2051-05-01,-122.6792,45.5208,ens-avg,rcp45,pr,2.142321682185866E-5
2051-06-01,-122.6792,45.5208,ens-avg,rcp45,pr,1.3836815014656167E-5
2051-07-01,-122.6792,45.5208,ens-avg,rcp45,pr,5.119700745126465E-6
2051-08-01,-122.6792,45.5208,ens-avg,rcp45,pr,6.432277132262243E-6
2051-09-01,-122.6792,45.5208,ens-avg,rcp45,pr,1.833248825278133E-5
2051-10-01,-122.6792,45.5208,ens-avg,rcp45,pr,3.0396287911571562E-5
2051-11-01,-122.6792,45.5208,ens-avg,rcp45,pr,7.139280933188275E-5
2051-12-01,-122.6792,45.5208,ens-avg,rcp45,pr,6.66331616230309E-5
2052-01-01,-122.6792,45.5208,ens-avg,rcp45,pr,7.239559636218473E-5
2052-02-01,-122.6792,45.5208,ens-avg,rcp45,pr,5.13657541887369E-5
2052-03-01,-122.6792,45.5208,ens-avg,rcp45,pr,4.2270687117706984E-5
2052-04-01,-122.6792,45.5208,ens-avg,rcp45,pr,3.2643489248584956E-5
2052-05-01,-122.6792,45.5208,ens-avg,rcp45,pr,2.15236814256059E-5
2052-06-01,-122.6792,45.5208,ens-avg,rcp45,pr,1.5242500921885949E-5
2052-07-01,-122.6792,45.5208,ens-avg,rcp45,pr,3.311444288556231E-6
2052-08-01,-122.6792,45.5208,ens-avg,rcp45,pr,7.935296707728412E-6
2052-09-01,-122.6792,45.5208,ens-avg,rcp45,pr,1.4363567061081994E-5
2052-10-01,-122.6792,45.5208,ens-avg,rcp45,pr,3.9568803913425654E-5
2052-11-01,-122.6792,45.5208,ens-avg,rcp45,pr,6.0104091971879825E-5
2052-12-01,-122.6792,45.5208,ens-avg,rcp45,pr,7.268301123986021E-5
2053-01-01,-122.6792,45.5208,ens-avg,rcp45,pr,6.385650340234861E-5
2053-02-01,-122.6792,45.5208,ens-avg,rcp45,pr,5.011603934690356E-5
2053-03-01,-122.6792,45.5208,ens-avg,rcp45,pr,4.2987165215890855E-5
2053-04-01,-122.6792,45.5208,ens-avg,rcp45,pr,2.778056114038918E-5
2053-05-01,-122.6792,45.5208,ens-avg,rcp45,pr,2.3531549231847748E-5
2053-06-01,-122.6792,45.5208,ens-avg,rcp45,pr,1.3973110981169157E-5
2053-07-01,-122.6792,45.5208,ens-avg,rcp45,pr,3.8264711292868014E-6
2053-08-01,-122.6792,45.5208,ens-avg,rcp45,pr,6.397762717824662E-6
2053-09-01,-122.6792,45.5208,ens-avg,rcp45,pr,1.4824036952632014E-5
2053-10-01,-122.6792,45.5208,ens-avg,rcp45,pr,3.7165671528782696E-5
2053-11-01,-122.6792,45.5208,ens-avg,rcp45,pr,5.821859303978272E-5
2053-12-01,-122.6792,45.5208,ens-avg,rcp45,pr,6.74725160934031E-5
2054-01-01,-122.6792,45.5208,ens-avg,rcp45,pr,7.238181569846347E-5
2054-02-01,-122.6792,45.5208,ens-avg,rcp45,pr,5.239343227003701E-5
2054-03-01,-122.6792,45.5208,ens-avg,rcp45,pr,4.617837112164125E-5
2054-04-01,-122.6792,45.5208,ens-avg,rcp45,pr,2.9837447073077783E-5
2054-05-01,-122.6792,45.5208,ens-avg,rcp45,pr,2.574647260189522E-5
2054-06-01,-122.6792,45.5208,ens-avg,rcp45,pr,1.3558326827478595E-5
2054-07-01,-122.6792,45.5208,ens-avg,rcp45,pr,3.7266520394041436E-6
2054-08-01,-122.6792,45.5208,ens-avg,rcp45,pr,8.690710274095181E-6
2054-09-01,-122.6792,45.5208,ens-avg,rcp45,pr,1.352089111605892E-5
2054-10-01,-122.6792,45.5208,ens-avg,rcp45,pr,3.2354106224374846E-5
2054-11-01,-122.6792,45.5208,ens-avg,rcp45,pr,6.458137067966163E-5
2054-12-01,-122.6792,45.5208,ens-avg,rcp45,pr,7.620148971909657E-5
2055-01-01,-122.6792,45.5208,ens-avg,rcp45,pr,6.088850204832852E-5
2055-02-01,-122.6792,45.5208,ens-avg,rcp45,pr,4.747864295495674E-5
2055-03-01,-122.6792,45.5208,ens-avg,rcp45,pr,5.001671161153354E-5
2055-04-01,-122.6792,45.5208,ens-avg,rcp45,pr,3.185814057360403E-5
2055-05-01,-122.6792,45.5208,ens-avg,rcp45,pr,2.3196684196591377E-5
2055-06-01,-122.6792,45.5208,ens-avg,rcp45,pr,1.4384419046109542E-5
2055-07-01,-122.6792,45.5208,ens-avg,rcp45,pr,5.5413997870346066E-6
2055-08-01,-122.6792,45.5208,ens-avg,rcp45,pr,8.921028893382754E-6
2055-09-01,-122.6792,45.5208,ens-avg,rcp45,pr,1.8977820218424313E-5
2055-10-01,-122.6792,45.5208,ens-avg,rcp45,pr,3.956522778025828E-5
2055-11-01,-122.6792,45.5208,ens-avg,rcp45,pr,5.998658889438957E-5
2055-12-01,-122.6792,45.5208,ens-avg,rcp45,pr,7.4937597673852E-5
2056-01-01,-122.6792,45.5208,ens-avg,rcp45,pr,7.125544652808458E-5
2056-02-01,-122.6792,45.5208,ens-avg,rcp45,pr,4.845262083108537E-5
2056-03-01,-122.6792,45.5208,ens-avg,rcp45,pr,4.3832747905980796E-5
2056-04-01,-122.6792,45.5208,ens-avg,rcp45,pr,2.8689064492937177E-5
2056-05-01,-122.6792,45.5208,ens-avg,rcp45,pr,2.4088501959340647E-5
2056-06-01,-122.6792,45.5208,ens-avg,rcp45,pr,1.6087353287730366E-5
2056-07-01,-122.6792,45.5208,ens-avg,rcp45,pr,3.991541689174483E-6
2056-08-01,-122.6792,45.5208,ens-avg,rcp45,pr,8.061523658398073E-6
2056-09-01,-122.6792,45.5208,ens-avg,rcp45,pr,1.5357863958342932E-5
2056-10-01,-122.6792,45.5208,ens-avg,rcp45,pr,3.247905260650441E-5
2056-11-01,-122.6792,45.5208,ens-avg,rcp45,pr,6.568897515535355E-5
2056-12-01,-122.6792,45.5208,ens-avg,rcp45,pr,6.54736504657194E-5
2057-01-01,-122.6792,45.5208,ens-avg,rcp45,pr,7.586029096273705E-5
2057-02-01,-122.6792,45.5208,ens-avg,rcp45,pr,5.661937393597327E-5
2057-03-01,-122.6792,45.5208,ens-avg,rcp45,pr,4.1924111428670585E-5
2057-04-01,-122.6792,45.5208,ens-avg,rcp45,pr,3.109989847871475E-5
2057-05-01,-122.6792,45.5208,ens-avg,rcp45,pr,2.011782635236159E-5
2057-06-01,-122.6792,45.5208,ens-avg,rcp45,pr,1.274054648092715E-5
2057-07-01,-122.6792,45.5208,ens-avg,rcp45,pr,4.284419901523506E-6
2057-08-01,-122.6792,45.5208,ens-avg,rcp45,pr,8.221633834182285E-6
2057-09-01,-122.6792,45.5208,ens-avg,rcp45,pr,1.2885326214018278E-5
2057-10-01,-122.6792,45.5208,ens-avg,rcp45,pr,3.365849261172116E-5
2057-11-01,-122.6792,45.5208,ens-avg,rcp45,pr,5.9488636907190084E-5
2057-12-01,-122.6792,45.5208,ens-avg,rcp45,pr,7.119253859855235E-5
2058-01-01,-122.6792,45.5208,ens-avg,rcp45,pr,6.100429527577944E-5
2058-02-01,-122.6792,45.5208,ens-avg,rcp45,pr,4.8377547500422224E-5
2058-03-01,-122.6792,45.5208,ens-avg,rcp45,pr,4.367743895272724E-5
2058-04-01,-122.6792,45.5208,ens-avg,rcp45,pr,2.9151127819204703E-5
2058-05-01,-122.6792,45.5208,ens-avg,rcp45,pr,1.7989519619732164E-5
2058-06-01,-122.6792,45.5208,ens-avg,rcp45,pr,1.1951487067562994E-5
2058-07-01,-122.6792,45.5208,ens-avg,rcp45,pr,2.9686120797123294E-6
2058-08-01,-122.6792,45.5208,ens-avg,rcp45,pr,5.947627869318239E-6
2058-09-01,-122.6792,45.5208,ens-avg,rcp45,pr,1.571341636008583E-5
2058-10-01,-122.6792,45.5208,ens-avg,rcp45,pr,3.5524179111234844E-5
2058-11-01,-122.6792,45.5208,ens-avg,rcp45,pr,6.604513328056782E-5
2058-12-01,-122.6792,45.5208,ens-avg,rcp45,pr,7.444954826496542E-5
2059-01-01,-122.6792,45.5208,ens-avg,rcp45,pr,6.941480387467891E-5
2059-02-01,-122.6792,45.5208,ens-avg,rcp45,pr,4.8331061407225206E-5
2059-03-01,-122.6792,45.5208,ens-avg,rcp45,pr,4.34825306001585E-5
2059-04-01,-122.6792,45.5208,ens-avg,rcp45,pr,3.323166674817912E-5
2059-05-01,-122.6792,45.5208,ens-avg,rcp45,pr,2.0056753783137538E-5
2059-06-01,-122.6792,45.5208,ens-avg,rcp45,pr,1.3303948435350321E-5
2059-07-01,-122.6792,45.5208,ens-avg,rcp45,pr,3.838384600385325E-6
2059-08-01,-122.6792,45.5208,ens-avg,rcp45,pr,6.250259502849076E-6
2059-09-01,-122.6792,45.5208,ens-avg,rcp45,pr,1.7743141143000685E-5
2059-10-01,-122.6792,45.5208,ens-avg,rcp45,pr,3.4773660445353016E-5
2059-11-01,-122.6792,45.5208,ens-avg,rcp45,pr,6.763394048903137E-5
2059-12-01,-122.6792,45.5208,ens-avg,rcp45,pr,7.747997005935758E-5
2060-01-01,-122.6792,45.5208,ens-avg,rcp45,pr,5.36425068276003E-5
2060-02-01,-122.6792,45.5208,ens-avg,rcp45,pr,4.772652027895674E-5
2060-03-01,-122.6792,45.5208,ens-avg,rcp45,pr,4.012716090073809E-5
2060-04-01,-122.6792,45.5208,ens-avg,rcp45,pr,3.029819708899595E-5
2060-05-01,-122.6792,45.5208,ens-avg,rcp45,pr,2.063731153612025E-5
2060-06-01,-122.6792,45.5208,ens-avg,rcp45,pr,1.2584167052409612E-5
2060-07-01,-122.6792,45.5208,ens-avg,rcp45,pr,5.129989403940272E-6
2060-08-01,-122.6792,45.5208,ens-avg,rcp45,pr,1.1420102055126335E-5
2060-09-01,-122.6792,45.5208,ens-avg,rcp45,pr,1.4950403965485748E-5
2060-10-01,-122.6792,45.5208,ens-avg,rcp45,pr,4.080506550963037E-5
2060-11-01,-122.6792,45.5208,ens-avg,rcp45,pr,6.66928244754672E-5
2060-12-01,-122.6792,45.5208,ens-avg,rcp45,pr,6.965608190512285E-5
2061-01-01,-122.6792,45.5208,ens-avg,rcp45,pr,7.539808575529605E-5
2061-02-01,-122.6792,45.5208,ens-avg,rcp45,pr,4.4009124394506216E-5
2061-03-01,-122.6792,45.5208,ens-avg,rcp45,pr,4.197999805910513E-5
2061-04-01,-122.6792,45.5208,ens-avg,rcp45,pr,3.042971911781933E-5
2061-05-01,-122.6792,45.5208,ens-avg,rcp45,pr,1.992988291021902E-5
2061-06-01,-122.6792,45.5208,ens-avg,rcp45,pr,1.4300259863375686E-5
2061-07-01,-122.6792,45.5208,ens-avg,rcp45,pr,4.818520665139658E-6
2061-08-01,-122.6792,45.5208,ens-avg,rcp45,pr,7.979750080266967E-6
2061-09-01,-122.6792,45.5208,ens-avg,rcp45,pr,1.62404467118904E-5
2061-10-01,-122.6792,45.5208,ens-avg,rcp45,pr,3.204847234883346E-5
2061-11-01,-122.6792,45.5208,ens-avg,rcp45,pr,6.595595914404839E-5
2061-12-01,-122.6792,45.5208,ens-avg,rcp45,pr,8.779049676377326E-5
2062-01-01,-122.6792,45.5208,ens-avg,rcp45,pr,7.259473204612732E-5
2062-02-01,-122.6792,45.5208,ens-avg,rcp45,pr,5.351665458874777E-5
2062-03-01,-122.6792,45.5208,ens-avg,rcp45,pr,5.118504122947343E-5
2062-04-01,-122.6792,45.5208,ens-avg,rcp45,pr,3.2139840186573565E-5
2062-05-01,-122.6792,45.5208,ens-avg,rcp45,pr,2.1297526473063044E-5
2062-06-01,-122.6792,45.5208,ens-avg,rcp45,pr,1.1063175406889059E-5
2062-07-01,-122.6792,45.5208,ens-avg,rcp45,pr,4.875367267231923E-6
2062-08-01,-122.6792,45.5208,ens-avg,rcp45,pr,5.925860477873357E-6
2062-09-01,-122.6792,45.5208,ens-avg,rcp45,pr,1.8596381778479554E-5
2062-10-01,-122.6792,45.5208,ens-avg,rcp45,pr,3.1557734473608434E-5
2062-11-01,-122.6792,45.5208,ens-avg,rcp45,pr,6.262436363613233E-5
2062-12-01,-122.6792,45.5208,ens-avg,rcp45,pr,6.986382504692301E-5
2063-01-01,-122.6792,45.5208,ens-avg,rcp45,pr,6.504810880869627E-5
2063-02-01,-122.6792,45.5208,ens-avg,rcp45,pr,5.2298131777206436E-5
2063-03-01,-122.6792,45.5208,ens-avg,rcp45,pr,4.3405852920841426E-5
2063-04-01,-122.6792,45.5208,ens-avg,rcp45,pr,2.8831522286054678E-5
2063-05-01,-122.6792,45.5208,ens-avg,rcp45,pr,1.9501034330460243E-5
2063-06-01,-122.6792,45.5208,ens-avg,rcp45,pr,1.4666811694041826E-5
2063-07-01,-122.6792,45.5208,ens-avg,rcp45,pr,4.710078428615816E-6
2063-08-01,-122.6792,45.5208,ens-avg,rcp45,pr,7.85984502726933E-6
2063-09-01,-122.6792,45.5208,ens-avg,rcp45,pr,1.4670094060420524E-5
2063-10-01,-122.6792,45.5208,ens-avg,rcp45,pr,3.2584248401690274E-5
2063-11-01,-122.6792,45.5208,ens-avg,rcp45,pr,6.474590190919116E-5
2063-12-01,-122.6792,45.5208,ens-avg,rcp45,pr,7.40383766242303E-5
2064-01-01,-122.6792,45.5208,ens-avg,rcp45,pr,6.540006870636716E-5
2064-02-01,-122.6792,45.5208,ens-avg,rcp45,pr,4.89659869344905E-5
2064-03-01,-122.6792,45.5208,ens-avg,rcp45,pr,4.052721124025993E-5
2064-04-01,-122.6792,45.5208,ens-avg,rcp45,pr,3.2632844522595406E-5
2064-05-01,-122.6792,45.5208,ens-avg,rcp45,pr,2.062783642031718E-5
2064-06-01,-122.6792,45.5208,ens-avg,rcp45,pr,1.4904137060511857E-5
2064-07-01,-122.6792,45.5208,ens-avg,rcp45,pr,3.383374632903724E-6
2064-08-01,-122.6792,45.5208,ens-avg,rcp45,pr,7.898085641500074E-6
2064-09-01,-122.6792,45.5208,ens-avg,rcp45,pr,1.4173228009894956E-5
2064-10-01,-122.6792,45.5208,ens-avg,rcp45,pr,3.107056181761436E-5
2064-11-01,-122.6792,45.5208,ens-avg,rcp45,pr,6.756302900612354E-5
2064-12-01,-122.6792,45.5208,ens-avg,rcp45,pr,6.686008418910205E-5
2065-01-01,-122.6792,45.5208,ens-avg,rcp45,pr,6.389975897036493E-5
2065-02-01,-122.6792,45.5208,ens-avg,rcp45,pr,5.0497099437052384E-5
2065-03-01,-122.6792,45.5208,ens-avg,rcp45,pr,4.763817196362652E-5
2065-04-01,-122.6792,45.5208,ens-avg,rcp45,pr,2.8164406103314832E-5
2065-05-01,-122.6792,45.5208,ens-avg,rcp45,pr,2.2702186470269226E-5
2065-06-01,-122.6792,45.5208,ens-avg,rcp45,pr,1.475827957619913E-5
2065-07-01,-122.6792,45.5208,ens-avg,rcp45,pr,5.9266753851261456E-6
2065-08-01,-122.6792,45.5208,ens-avg,rcp45,pr,7.534190444857813E-6
2065-09-01,-122.6792,45.5208,ens-avg,rcp45,pr,1.9192610125173815E-5
2065-10-01,-122.6792,45.5208,ens-avg,rcp45,pr,3.638021371443756E-5
2065-11-01,-122.6792,45.5208,ens-avg,rcp45,pr,7.174468919401988E-5
2065-12-01,-122.6792,45.5208,ens-avg,rcp45,pr,7.60421680752188E-5
2066-01-01,-122.6792,45.5208,ens-avg,rcp45,pr,7.5939366070088E-5
2066-02-01,-122.6792,45.5208,ens-avg,rcp45,pr,5.1099570555379614E-5
2066-03-01,-122.6792,45.5208,ens-avg,rcp45,pr,4.4985652493778616E-5
2066-04-01,-122.6792,45.5208,ens-avg,rcp45,pr,2.7574762498261407E-5
2066-05-01,-122.6792,45.5208,ens-avg,rcp45,pr,2.1824398572789505E-5
2066-06-01,-122.6792,45.5208,ens-avg,rcp45,pr,1.6220561519730836E-5
2066-07-01,-122.6792,45.5208,ens-avg,rcp45,pr,4.493736469157739E-6
2066-08-01,-122.6792,45.5208,ens-avg,rcp45,pr,8.687938134244177E-6
2066-09-01,-122.6792,45.5208,ens-avg,rcp45,pr,1.585673635418061E-5
2066-10-01,-122.6792,45.5208,ens-avg,rcp45,pr,3.5681714507518336E-5
2066-11-01,-122.6792,45.5208,ens-avg,rcp45,pr,6.823896546848118E-5
2066-12-01,-122.6792,45.5208,ens-avg,rcp45,pr,6.610759737668559E-5
2067-01-01,-122.6792,45.5208,ens-avg,rcp45,pr,6.787270831409842E-5
2067-02-01,-122.6792,45.5208,ens-avg,rcp45,pr,5.511749259312637E-5
2067-03-01,-122.6792,45.5208,ens-avg,rcp45,pr,4.0257196815218776E-5
2067-04-01,-122.6792,45.5208,ens-avg,rcp45,pr,3.091952748945914E-5
2067-05-01,-122.6792,45.5208,ens-avg,rcp45,pr,2.0187728296150453E-5
2067-06-01,-122.6792,45.5208,ens-avg,rcp45,pr,1.4449840818997473E-5
2067-07-01,-122.6792,45.5208,ens-avg,rcp45,pr,5.421760306489887E-6
2067-08-01,-122.6792,45.5208,ens-avg,rcp45,pr,7.5561470112006646E-6
2067-09-01,-122.6792,45.5208,ens-avg,rcp45,pr,1.5311930837924592E-5
2067-10-01,-122.6792,45.5208,ens-avg,rcp45,pr,3.269929948146455E-5
2067-11-01,-122.6792,45.5208,ens-avg,rcp45,pr,6.355058576446027E-5
2067-12-01,-122.6792,45.5208,ens-avg,rcp45,pr,6.998868775554001E-5
2068-01-01,-122.6792,45.5208,ens-avg,rcp45,pr,6.572882557520643E-5
2068-02-01,-122.6792,45.5208,ens-avg,rcp45,pr,4.762561366078444E-5
2068-03-01,-122.6792,45.5208,ens-avg,rcp45,pr,4.005054506706074E-5
2068-04-01,-122.6792,45.5208,ens-avg,rcp45,pr,3.19243517878931E-5
2068-05-01,-122.6792,45.5208,ens-avg,rcp45,pr,2.263167334604077E-5
2068-06-01,-122.6792,45.5208,ens-avg,rcp45,pr,1.5487801647395827E-5
2068-07-01,-122.6792,45.5208,ens-avg,rcp45,pr,4.892273409495829E-6
2068-08-01,-122.6792,45.5208,ens-avg,rcp45,pr,7.86036798672285E-6
2068-09-01,-122.6792,45.5208,ens-avg,rcp45,pr,1.9417146177147515E-5
2068-10-01,-122.6792,45.5208,ens-avg,rcp45,pr,2.8112108338973485E-5
2068-11-01,-122.6792,45.5208,ens-avg,rcp45,pr,6.847846088930964E-5
2068-12-01,-122.6792,45.5208,ens-avg,rcp45,pr,6.555108848260716E-5
2069-01-01,-122.6792,45.5208,ens-avg,rcp45,pr,6.973912968533114E-5
2069-02-01,-122.6792,45.5208,ens-avg,rcp45,pr,5.520716149476357E-5
2069-03-01,-122.6792,45.5208,ens-avg,rcp45,pr,4.140487726544961E-5
2069-04-01,-122.6792,45.5208,ens-avg,rcp45,pr,3.250937515986152E-5
2069-05-01,-122.6792,45.5208,ens-avg,rcp45,pr,2.0620604118448682E-5
2069-06-01,-122.6792,45.5208,ens-avg,rcp45,pr,1.5682759112678468E-5
2069-07-01,-122.6792,45.5208,ens-avg,rcp45,pr,3.890636435244232E-6
2069-08-01,-122.6792,45.5208,ens-avg,rcp45,pr,7.809379894752055E-6
2069-09-01,-122.6792,45.5208,ens-avg,rcp45,pr,1.716380393190775E-5
2069-10-01,-122.6792,45.5208,ens-avg,rcp45,pr,2.9170154448365793E-5
2069-11-01,-122.6792,45.5208,ens-avg,rcp45,pr,6.827248580520973E-5
2069-12-01,-122.6792,45.5208,ens-avg,rcp45,pr,7.089031714713201E-5
2070-01-01,-122.6792,45.5208,ens-avg,rcp45,pr,7.01591998222284E-5
2070-02-01,-122.6792,45.5208,ens-avg,rcp45,pr,5.149014396010898E-5
2070-03-01,-122.6792,45.5208,ens-avg,rcp45,pr,4.485556928557344E-5
2070-04-01,-122.6792,45.5208,ens-avg,rcp45,pr,3.065225246245973E-5
2070-05-01,-122.6792,45.5208,ens-avg,rcp45,pr,2.4393237254116684E-5
2070-06-01,-122.6792,45.5208,ens-avg,rcp45,pr,1.3497085092240013E-5
2070-07-01,-122.6792,45.5208,ens-avg,rcp45,pr,3.832647507806541E-6
2070-08-01,-122.6792,45.5208,ens-avg,rcp45,pr,4.937302946927957E-6
2070-09-01,-122.6792,45.5208,ens-avg,rcp45,pr,1.4156809811538551E-5
2070-10-01,-122.6792,45.5208,ens-avg,rcp45,pr,3.294115231256001E-5
2070-11-01,-122.6792,45.5208,ens-avg,rcp45,pr,6.032993769622408E-5
2070-12-01,-122.6792,45.5208,ens-avg,rcp45,pr,6.987419328652322E-5
2071-01-01,-122.6792,45.5208,ens-avg,rcp45,pr,6.375247903633863E-5
2071-02-01,-122.6792,45.5208,ens-avg,rcp45,pr,5.254283678368665E-5
2071-03-01,-122.6792,45.5208,ens-avg,rcp45,pr,4.2286847019568086E-5
2071-04-01,-122.6792,45.5208,ens-avg,rcp45,pr,2.6219164283247665E-5
2071-05-01,-122.6792,45.5208,ens-avg,rcp45,pr,2.3505235731136054E-5
2071-06-01,-122.6792,45.5208,ens-avg,rcp45,pr,1.1913351045222953E-5
2071-07-01,-122.6792,45.5208,ens-avg,rcp45,pr,4.3894383452425245E-6
2071-08-01,-122.6792,45.5208,ens-avg,rcp45,pr,5.505651643034071E-6
2071-09-01,-122.6792,45.5208,ens-avg,rcp45,pr,1.6285575838992372E-5
2071-10-01,-122.6792,45.5208,ens-avg,rcp45,pr,3.88103217119351E-5
2071-11-01,-122.6792,45.5208,ens-avg,rcp45,pr,6.675718759652227E-5
2071-12-01,-122.6792,45.5208,ens-avg,rcp45,pr,6.878544809296727E-5
2072-01-01,-122.6792,45.5208,ens-avg,rcp45,pr,5.954862353974022E-5
2072-02-01,-122.6792,45.5208,ens-avg,rcp45,pr,4.66518868051935E-5
2072-03-01,-122.6792,45.5208,ens-avg,rcp45,pr,4.49814360763412E-5
2072-04-01,-122.6792,45.5208,ens-avg,rcp45,pr,3.0588471418013796E-5
2072-05-01,-122.6792,45.5208,ens-avg,rcp45,pr,1.9810013327514753E-5
2072-06-01,-122.6792,45.5208,ens-avg,rcp45,pr,1.1353581612638664E-5
2072-07-01,-122.6792,45.5208,ens-avg,rcp45,pr,4.837085270992247E-6
2072-08-01,-122.6792,45.5208,ens-avg,rcp45,pr,7.562056453025434E-6
2072-09-01,-122.6792,45.5208,ens-avg,rcp45,pr,1.602373413334135E-5
2072-10-01,-122.6792,45.5208,ens-avg,rcp45,pr,3.153069337713532E-5
2072-11-01,-122.6792,45.5208,ens-avg,rcp45,pr,6.473117537098005E-5
2072-12-01,-122.6792,45.5208,ens-avg,rcp45,pr,6.247018609428778E-5
2073-01-01,-122.6792,45.5208,ens-avg,rcp45,pr,6.454088725149632E-5
2073-02-01,-122.6792,45.5208,ens-avg,rcp45,pr,5.310507185640745E-5
2073-03-01,-122.6792,45.5208,ens-avg,rcp45,pr,3.840105273411609E-5
2073-04-01,-122.6792,45.5208,ens-avg,rcp45,pr,2.8688469683402218E-5
2073-05-01,-122.6792,45.5208,ens-avg,rcp45,pr,1.813455492083449E-5
